date,symbol,open,close,low, high, volume
2016-02-03,BTC,372.18,370.76,365.63,373.0,7591.9571149900075
2016-02-04,BTC,370.73,387.05,368.94,390.5,8766.279692440015
2016-02-05,BTC,386.96,379.78,374.98,389.27,8233.409826690007
2016-02-06,BTC,379.78,374.93,370.05,380.35,5789.19071979001
2016-02-07,BTC,374.89,378.8,373.24,379.78,4314.957420259999
2016-02-08,BTC,378.8,372.09,370.5,379.35,7665.544809840007
2016-02-09,BTC,371.98,373.33,370.13,374.93,9031.33471095002
2016-02-10,BTC,373.27,379.25,372.36,383.0,10249.072145010005
2016-02-11,BTC,379.22,378.15,361.1,379.38,10367.623013919985
2016-02-12,BTC,378.12,386.5,377.75,386.5,6459.22514034
2016-02-13,BTC,386.5,397.99,385.33,398.09,7090.001631970009
2016-02-14,BTC,397.78,404.73,395.5,409.01,7695.169776040003
2016-02-15,BTC,404.59,398.75,394.03,406.87,6037.847510539999
2016-02-16,BTC,398.68,406.55,390.0,407.86,6048.403739550003
2016-02-17,BTC,406.49,418.88,405.87,420.0,8916.493570369992
2016-02-18,BTC,418.86,421.63,415.01,423.2,6336.054791229986
2016-02-19,BTC,421.55,422.13,416.0,422.56,6778.259306130002
2016-02-20,BTC,422.12,440.3,421.98,444.01,9679.357239430008
2016-02-21,BTC,440.26,434.31,426.01,448.43,7112.442825119996
2016-02-22,BTC,434.22,440.08,432.36,440.9,5738.373324100002
2016-02-23,BTC,440.08,421.08,414.16,440.1,9202.523685690001
2016-02-24,BTC,421.02,425.83,410.0,426.44,7246.3273072800075
2016-02-25,BTC,425.62,421.19,418.6,425.54,6243.35570254999
2016-02-26,BTC,421.16,434.44,420.0,434.94,7396.917017420004
2016-02-27,BTC,434.35,425.89,423.0,434.63,5802.659178980002
2016-02-28,BTC,425.85,436.77,425.2,438.36,5138.129060869998
2016-02-29,BTC,436.61,436.73,433.36,442.0,7722.492189189997
2016-03-01,BTC,436.73,434.88,427.5,437.09,7663.731560099991
2016-03-02,BTC,434.87,422.19,415.82,435.04,8545.846379100001
2016-03-03,BTC,422.09,421.4,408.63,422.79,11469.504728930022
2016-03-04,BTC,421.4,400.24,396.45,422.21,10916.412853230007
2016-03-05,BTC,400.1,394.43,381.09,408.35,13870.604507619983
2016-03-06,BTC,394.12,402.99,393.0,409.26,8136.420881219991
2016-03-07,BTC,402.99,412.69,402.01,416.14,9344.466240550013
2016-03-08,BTC,412.69,411.2,407.4,415.88,7549.406381080005
2016-03-09,BTC,411.21,411.54,409.5,414.0,5903.303891909998
2016-03-10,BTC,411.55,416.87,410.71,416.88,7883.9027816700045
2016-03-11,BTC,416.86,419.3,415.05,421.3,7274.289063270006
2016-03-12,BTC,419.31,411.93,406.52,419.38,7199.522393370007
2016-03-13,BTC,411.85,414.9,411.06,416.38,4919.384005880006
2016-03-14,BTC,414.9,414.7,411.61,416.5,7045.177142770001
2016-03-15,BTC,414.51,415.84,412.48,416.5,7304.085986040008
2016-03-16,BTC,415.83,416.51,413.0,416.88,6491.661996340002
2016-03-17,BTC,416.58,416.9,416.45,419.75,6613.494018369998
2016-03-18,BTC,416.9,409.75,399.21,417.92,8580.432923209986
2016-03-19,BTC,409.8,410.62,404.72,412.78,5266.895281990002
2016-03-20,BTC,410.56,407.71,407.63,415.34,5000.589415660007
2016-03-21,BTC,407.69,414.99,406.89,415.0,6176.518135329998
2016-03-22,BTC,414.98,417.37,414.2,417.69,6046.298774930003
2016-03-23,BTC,417.36,416.07,413.95,418.97,5666.576200540001
2016-03-24,BTC,416.03,413.86,410.0,416.9,5579.643520210006
2016-03-25,BTC,413.87,417.32,412.65,417.77,4567.479417430006
2016-03-26,BTC,417.26,416.43,414.37,417.66,3665.7149662799943
2016-03-27,BTC,416.43,422.9,416.41,426.5,5304.330065059997
2016-03-28,BTC,422.88,424.19,419.63,424.62,6142.361405560006
2016-03-29,BTC,424.19,414.53,407.75,424.33,7497.405040049992
2016-03-30,BTC,414.51,415.76,407.56,416.0,5858.524516710006
2016-03-31,BTC,415.73,416.61,412.98,417.58,5256.306365510003
2016-04-01,BTC,416.48,418.68,414.12,420.5,6160.231749820002
2016-04-02,BTC,418.68,420.05,417.04,420.11,3449.8134120099962
2016-04-03,BTC,420.09,420.95,418.33,421.0,3504.2617384600017
2016-04-04,BTC,420.88,420.0,417.58,420.87,5716.888822379993
2016-04-05,BTC,420.0,422.52,419.66,423.3,5807.875125100003
2016-04-06,BTC,422.48,422.1,420.61,422.89,5587.069046840001
2016-04-07,BTC,422.03,422.01,419.41,422.74,5123.152730900008
2016-04-08,BTC,422.01,417.21,415.51,424.65,6794.937798839995
2016-04-09,BTC,417.21,420.08,416.79,420.54,3159.546820479996
2016-04-10,BTC,420.15,423.93,419.8,424.0,3292.37029998
2016-04-11,BTC,423.83,424.46,420.15,424.81,5703.835046039991
2016-04-12,BTC,424.26,429.23,423.98,429.68,7018.172213520008
2016-04-13,BTC,429.21,427.96,423.59,429.35,5919.522115710006
2016-04-14,BTC,427.65,427.45,424.52,427.92,5085.257467479987
2016-04-15,BTC,427.44,431.08,425.72,431.11,4438.682678179997
2016-04-16,BTC,431.03,434.01,429.89,434.89,4457.422714609995
2016-04-17,BTC,434.0,431.81,429.15,434.93,3547.5536890099947
2016-04-18,BTC,431.61,431.29,428.44,434.46,5597.810334809999
2016-04-19,BTC,431.26,436.81,429.22,438.2,6403.337966080004
2016-04-20,BTC,436.8,444.49,436.27,446.32,7412.625093459992
2016-04-21,BTC,444.48,448.62,441.99,453.49,8126.6996780699965
2016-04-22,BTC,448.05,448.34,445.07,451.0,6339.659378659994
2016-04-23,BTC,448.33,457.73,447.03,460.0,5459.839131890002
2016-04-24,BTC,457.68,464.48,454.55,466.23,6062.074643800003
2016-04-25,BTC,464.47,468.94,454.65,472.15,9509.65916165001
2016-04-26,BTC,468.87,468.18,464.01,472.0,7728.363791089997
2016-04-27,BTC,468.18,444.1,434.79,470.2,12633.019557260019
2016-04-28,BTC,444.09,451.38,439.21,452.97,6230.650300579998
2016-04-29,BTC,451.27,457.69,448.5,459.41,6284.325322839992
2016-04-30,BTC,457.68,453.48,450.13,457.89,4479.168471710003
2016-05-01,BTC,453.48,457.06,451.55,457.43,3391.635213560001
2016-05-02,BTC,457.02,444.13,440.02,457.63,8031.4226299699985
2016-05-03,BTC,444.1,452.46,443.61,453.23,5827.541147640009
2016-05-04,BTC,452.39,451.22,446.76,452.21,5020.559916650006
2016-05-05,BTC,451.22,450.5,447.0,451.56,5256.631308529995
2016-05-06,BTC,450.5,460.59,448.84,463.43,6480.844808450001
2016-05-07,BTC,460.68,462.74,459.55,463.99,3280.802282069992
2016-05-08,BTC,462.55,462.32,457.5,463.57,3701.8370765799996
2016-05-09,BTC,462.25,463.87,459.41,465.0,6282.17916357
2016-05-10,BTC,463.84,456.31,448.2,463.99,7243.588337910008
2016-05-11,BTC,456.3,453.77,452.5,458.65,6082.615064310004
2016-05-12,BTC,453.5,454.95,449.27,456.97,6114.864545650002
2016-05-13,BTC,454.98,459.04,453.84,459.5,5254.747602989998
2016-05-14,BTC,458.94,459.82,456.0,459.99,3354.835191130004
2016-05-15,BTC,459.82,461.08,458.49,463.62,3452.4051341899976
2016-05-16,BTC,461.07,456.18,451.48,461.54,6087.350329999999
2016-05-17,BTC,456.13,455.11,452.2,457.25,6326.842314729991
2016-05-18,BTC,455.06,456.14,454.79,457.64,5453.436182950009
2016-05-19,BTC,455.93,441.52,435.0,456.21,9379.806938760008
2016-05-20,BTC,441.51,445.61,440.0,446.19,6276.291656399999
2016-05-21,BTC,445.63,446.15,441.88,446.79,3908.8766693400094
2016-05-22,BTC,446.14,442.96,440.89,446.26,4076.6941564100034
2016-05-23,BTC,442.96,447.14,440.79,447.29,5905.040110900007
2016-05-24,BTC,447.13,448.53,440.5,448.96,6910.272794329987
2016-05-25,BTC,448.39,450.41,448.26,452.32,6430.957781489997
2016-05-26,BTC,450.18,467.18,449.0,471.85,7546.788102760003
2016-05-27,BTC,466.4,480.0,463.2,480.0,8535.467908919998
2016-05-28,BTC,480.0,519.86,472.08,538.36,12985.817616779992
2016-05-29,BTC,519.92,525.27,502.51,549.44,8666.267319169998
2016-05-30,BTC,525.09,533.5,519.0,541.0,6252.44244823
2016-05-31,BTC,532.89,529.35,520.01,544.9,8582.939171539998
2016-06-01,BTC,529.17,538.07,524.39,541.5,6032.300942220012
2016-06-02,BTC,538.08,539.18,532.02,541.0,6258.813623420005
2016-06-03,BTC,539.18,574.99,535.96,578.0,10590.402507309982
2016-06-04,BTC,574.99,579.84,564.29,594.64,6995.4616145499995
2016-06-05,BTC,579.5,580.94,570.22,581.64,4873.834202209999
2016-06-06,BTC,580.35,589.58,578.52,590.94,7204.553044109998
2016-06-07,BTC,589.5,576.7,483.78,590.68,9580.246563180015
2016-06-08,BTC,576.45,580.83,572.96,583.99,5313.645237209998
2016-06-09,BTC,580.84,577.94,574.0,582.06,5063.2256266700015
2016-06-10,BTC,577.84,585.84,573.5,586.04,5888.891254539994
2016-06-11,BTC,585.82,624.99,583.0,625.0,7567.992381599996
2016-06-12,BTC,624.01,679.82,623.55,686.12,16773.774396539982
2016-06-13,BTC,679.82,695.69,670.0,720.0,16174.02765587999
2016-06-14,BTC,695.69,682.97,650.02,695.97,11290.552092290005
2016-06-15,BTC,682.88,731.39,673.0,741.0,11668.481866449985
2016-06-16,BTC,731.32,775.65,722.3,778.49,13504.117329029992
2016-06-17,BTC,774.49,744.81,709.01,776.9,14343.578727019994
2016-06-18,BTC,745.0,754.71,740.99,785.0,8513.947695999994
2016-06-19,BTC,754.61,762.71,744.77,771.33,5669.169092220007
2016-06-20,BTC,762.51,686.18,650.0,765.0,15489.493071129991
2016-06-21,BTC,684.46,674.87,628.6,718.0,21074.35851819003
2016-06-22,BTC,674.77,583.0,544.13,678.64,19732.954685700006
2016-06-23,BTC,583.0,692.09,565.28,690.01,18778.473652670018
2016-06-24,BTC,690.01,694.83,641.0,699.96,17573.49293671
2016-06-25,BTC,694.41,668.5,650.0,697.72,6264.415963939993
2016-06-26,BTC,668.49,658.78,625.01,669.48,6580.382477050003
2016-06-27,BTC,657.5,659.34,632.79,663.53,6395.644406919997
2016-06-28,BTC,658.58,639.59,630.02,660.0,6004.354043230003
2016-06-29,BTC,639.06,638.76,632.57,642.51,6366.453935380003
2016-06-30,BTC,638.53,682.19,635.14,682.19,7993.342898300006
2016-07-01,BTC,681.79,681.55,669.05,688.7,6298.394678480006
2016-07-02,BTC,681.73,687.58,678.03,705.24,5763.462543889998
2016-07-03,BTC,687.49,670.05,651.0,696.91,6216.795165819996
2016-07-04,BTC,669.4,680.27,668.01,683.61,4210.331677459991
2016-07-05,BTC,680.29,675.8,662.51,680.73,5578.457600800006
2016-07-06,BTC,675.8,678.6,665.69,683.35,5629.02821139
2016-07-07,BTC,678.39,648.38,611.94,678.3,12954.230968439984
2016-07-08,BTC,647.55,658.2,638.04,667.33,12874.372199180014
2016-07-09,BTC,658.14,652.14,608.0,664.47,10533.34044853002
2016-07-10,BTC,652.13,660.44,641.0,663.46,5807.5838544100025
2016-07-11,BTC,659.65,651.67,648.11,661.99,7756.434079800005
2016-07-12,BTC,651.51,668.14,648.6,675.39,11620.973841890001
2016-07-13,BTC,667.99,656.5,651.0,671.45,22269.32093658006
2016-07-14,BTC,656.15,663.22,640.0,663.99,4471.086805429999
2016-07-15,BTC,663.14,669.71,661.0,669.99,4762.673423729998
2016-07-16,BTC,669.7,668.51,662.01,669.88,2898.6227469400014
2016-07-17,BTC,668.44,684.83,668.11,684.84,4126.19191702
2016-07-18,BTC,684.82,676.27,670.0,684.94,4472.138081160003
2016-07-19,BTC,676.2,674.96,666.17,676.52,3836.753232939996
2016-07-20,BTC,674.86,662.51,661.19,674.98,3788.881925280004
2016-07-21,BTC,662.51,669.24,662.07,669.32,4242.36869098
2016-07-22,BTC,669.3,660.89,647.59,669.94,7697.923839280001
2016-07-23,BTC,660.66,656.37,655.01,662.35,3797.0325128999984
2016-07-24,BTC,656.47,661.87,655.26,666.37,3752.6969358399997
2016-07-25,BTC,661.85,658.15,653.77,664.13,4595.528990640003
2016-07-26,BTC,658.03,653.12,645.0,658.99,6650.452885970013
2016-07-27,BTC,653.35,656.78,646.56,658.99,4926.045621949992
2016-07-28,BTC,656.78,657.48,654.1,659.96,3960.237622160001
2016-07-29,BTC,657.47,658.71,651.0,659.0,4214.8450937700045
2016-07-30,BTC,658.69,639.98,639.01,658.98,3655.0299083000004
2016-07-31,BTC,639.64,616.72,615.02,645.73,6798.183688890004
2016-08-01,BTC,616.78,609.4,599.0,628.52,7900.091783709997
2016-08-02,BTC,609.4,548.25,483.0,609.99,21655.067212110007
2016-08-03,BTC,548.25,599.01,519.3,599.95,14185.985072680009
2016-08-04,BTC,599.01,585.56,562.11,599.35,8831.72362809999
2016-08-05,BTC,585.6,583.0,570.39,589.0,5461.251781959995
2016-08-06,BTC,583.0,594.29,574.5,595.1,3984.420828350004
2016-08-07,BTC,593.79,594.31,587.2,598.65,3128.288911229998
2016-08-08,BTC,594.16,592.9,589.8,595.99,4306.671463000001
2016-08-09,BTC,592.71,589.98,585.38,592.97,4607.128589180002
2016-08-10,BTC,589.97,598.1,583.29,600.98,9496.727985250007
2016-08-11,BTC,598.1,586.31,585.6,598.1,5120.782150199997
2016-08-12,BTC,586.22,587.74,583.62,589.1,3764.2671804099964
2016-08-13,BTC,587.36,585.77,585.02,589.5,2787.4907281500014
2016-08-14,BTC,585.76,571.71,565.19,585.71,4442.287393759999
2016-08-15,BTC,571.65,569.33,561.56,574.04,4593.9768598400005
2016-08-16,BTC,569.33,580.98,566.09,581.99,4555.169166300002
2016-08-17,BTC,580.99,574.43,569.67,581.21,4661.168248250003
2016-08-18,BTC,574.32,574.95,573.0,576.87,3840.176318099998
2016-08-19,BTC,574.95,574.55,572.68,576.99,3984.192895170002
2016-08-20,BTC,574.55,582.91,572.38,583.9,3697.206367799997
2016-08-21,BTC,582.85,581.17,579.34,583.99,2473.010837750002
2016-08-22,BTC,581.16,584.71,579.22,586.3,4716.671839509998
2016-08-23,BTC,584.66,581.2,577.47,586.77,4999.891079679999
2016-08-24,BTC,581.12,577.24,575.2,581.44,4024.4961186800074
2016-08-25,BTC,577.06,575.63,573.12,577.56,3971.2537279499948
2016-08-26,BTC,575.58,577.4,574.85,579.61,3593.2856751600057
2016-08-27,BTC,577.37,570.73,568.95,577.48,2982.6626627500054
2016-08-28,BTC,570.75,575.64,570.22,575.99,2908.7623991799987
2016-08-29,BTC,575.67,573.33,571.24,577.38,4693.778714470004
2016-08-30,BTC,572.96,573.38,572.02,576.79,4103.712179500003
2016-08-31,BTC,573.22,573.3,569.21,573.82,4445.40675228
2016-09-01,BTC,573.29,571.45,568.12,573.31,5145.557119730001
2016-09-02,BTC,571.56,575.99,570.0,577.48,4845.337060550002
2016-09-03,BTC,576.0,598.5,574.85,600.99,4715.968909640002
2016-09-04,BTC,598.5,609.85,597.52,617.13,4438.070456500006
2016-09-05,BTC,609.85,606.54,601.63,609.99,3241.3723951799957
2016-09-06,BTC,606.54,613.94,605.9,613.99,4383.36821393
2016-09-07,BTC,613.64,615.79,609.21,617.0,4508.827209400007
2016-09-08,BTC,615.84,627.72,613.43,631.3,5293.209414060011
2016-09-09,BTC,627.74,621.9,618.25,627.79,4496.852648800004
2016-09-10,BTC,621.75,623.65,621.05,626.52,2735.6996188899966
2016-09-11,BTC,623.55,609.0,591.8,630.06,4373.579625909995
2016-09-12,BTC,608.99,608.98,603.0,609.0,4159.762504989998
2016-09-13,BTC,608.9,609.05,605.16,609.96,3797.6122924400006
2016-09-14,BTC,609.05,608.55,607.81,611.98,3739.879848220005
2016-09-15,BTC,608.37,607.08,603.33,609.48,4026.0798666499977
2016-09-16,BTC,607.1,607.32,603.15,608.86,4355.6889015900015
2016-09-17,BTC,607.33,607.72,604.0,608.99,2863.5882747800015
2016-09-18,BTC,607.71,611.82,607.22,611.99,3063.3129098700024
2016-09-19,BTC,611.82,608.82,607.4,612.46,3258.688886429998
2016-09-20,BTC,608.8,600.75,592.63,609.9,5264.476137820001
2016-09-21,BTC,600.72,597.95,593.54,600.75,4321.135620390002
2016-09-22,BTC,597.96,597.4,594.78,598.41,4044.5809127800035
2016-09-23,BTC,597.4,603.36,596.51,603.42,3603.506242240001
2016-09-24,BTC,603.34,603.49,601.08,605.82,2672.043098629993
2016-09-25,BTC,603.49,601.31,599.42,603.97,2739.8153393700018
2016-09-26,BTC,601.32,605.58,601.04,607.98,4747.208199849994
2016-09-27,BTC,605.34,605.39,601.38,606.99,4207.243622829989
2016-09-28,BTC,605.39,604.98,603.18,605.76,3754.33034753
2016-09-29,BTC,604.98,606.82,603.56,606.88,4262.622238329998
2016-09-30,BTC,606.81,611.62,605.0,613.56,4987.7517953700035
2016-10-01,BTC,611.63,615.81,611.08,617.19,3165.78291481
2016-10-02,BTC,615.82,614.33,608.66,615.84,3303.533151720004
2016-10-03,BTC,614.29,612.88,610.7,615.24,4355.411097719994
2016-10-04,BTC,612.88,610.2,606.93,612.93,5119.031126629997
2016-10-05,BTC,610.21,612.86,609.22,614.21,4372.957845120004
2016-10-06,BTC,612.91,611.98,610.3,613.39,3901.2523832000047
2016-10-07,BTC,611.98,618.64,609.89,618.7,5113.633357429994
2016-10-08,BTC,618.61,618.84,617.55,620.0,2704.530967090001
2016-10-09,BTC,618.83,617.99,617.0,618.98,2476.5014263099997
2016-10-10,BTC,617.99,618.55,615.46,619.2,4069.736081960004
2016-10-11,BTC,618.52,641.1,618.17,645.51,6446.701035669999
2016-10-12,BTC,641.12,638.37,631.91,642.19,4468.408148650005
2016-10-13,BTC,638.2,638.0,632.0,639.85,3755.866694219999
2016-10-14,BTC,638.0,638.47,624.08,639.99,4582.815514580014
2016-10-15,BTC,638.47,639.99,636.0,640.0,2533.351563610004
2016-10-16,BTC,639.99,642.48,639.67,643.9,2618.1045773399983
2016-10-17,BTC,642.49,638.88,636.27,642.5,4169.303553809997
2016-10-18,BTC,638.86,636.24,632.15,640.0,4064.035678590004
2016-10-19,BTC,636.25,628.79,625.6,636.99,4571.514816049997
2016-10-20,BTC,628.79,628.68,626.01,629.99,4335.118241649999
2016-10-21,BTC,628.64,629.64,627.8,633.41,4048.199339899999
2016-10-22,BTC,629.64,655.29,629.32,657.99,4679.402474150003
2016-10-23,BTC,655.1,648.92,645.33,655.39,3239.7423987900006
2016-10-24,BTC,648.92,652.98,645.81,652.99,3825.5163566899973
2016-10-25,BTC,652.98,657.5,649.0,657.5,4757.595608209999
2016-10-26,BTC,657.5,686.52,654.0,686.35,6370.8498749499995
2016-10-27,BTC,686.5,687.03,678.0,692.01,6402.162610540009
2016-10-28,BTC,687.03,698.74,683.2,698.74,4520.603484329993
2016-10-29,BTC,698.72,692.72,692.04,725.64,6856.275276230001
2016-10-30,BTC,692.7,687.79,681.01,714.98,4047.3915612
2016-10-31,BTC,687.79,705.49,687.78,709.68,4291.318164350003
2016-11-01,BTC,704.95,725.05,704.4,737.5,6826.520887400001
2016-11-02,BTC,725.03,743.88,720.0,745.87,5403.067476899993
2016-11-03,BTC,743.51,704.4,672.06,746.0,10393.57773604999
2016-11-04,BTC,704.39,703.61,688.85,708.33,4808.574069410001
2016-11-05,BTC,703.72,707.85,697.72,707.99,2983.1934551600025
2016-11-06,BTC,707.84,708.31,705.06,719.83,3306.373629780003
2016-11-07,BTC,708.45,707.81,701.35,711.42,4009.6332913300002
2016-11-08,BTC,707.59,710.85,704.16,716.45,4441.869309389994
2016-11-09,BTC,710.85,721.65,710.69,746.67,12198.72833432001
2016-11-10,BTC,721.58,716.16,705.84,721.86,4497.890559750002
2016-11-11,BTC,716.16,716.89,712.5,717.98,3091.4696544600024
2016-11-12,BTC,716.79,695.95,693.39,716.98,3775.7647490599998
2016-11-13,BTC,695.95,704.31,685.7,705.94,3647.9977658000025
2016-11-14,BTC,704.31,708.71,671.23,708.89,5707.692476960003
2016-11-15,BTC,708.72,712.76,706.54,716.0,4006.162618909998
2016-11-16,BTC,711.92,739.25,710.0,743.42,6403.630501339992
2016-11-17,BTC,739.4,735.41,728.89,750.01,4123.095347189994
2016-11-18,BTC,735.39,746.92,733.48,751.0,4808.221086290004
2016-11-19,BTC,746.83,752.37,738.0,753.81,2791.5809259599982
2016-11-20,BTC,752.41,732.55,715.0,753.0,4398.4006016200065
2016-11-21,BTC,732.47,732.86,730.0,738.47,3130.9438654500027
2016-11-22,BTC,732.74,746.82,726.38,748.62,4234.234843289998
2016-11-23,BTC,746.78,743.98,734.0,747.11,3605.0076437699986
2016-11-24,BTC,743.98,735.87,727.0,743.98,3623.4561594499987
2016-11-25,BTC,735.87,737.39,729.0,739.99,3126.6854906799963
2016-11-26,BTC,737.21,731.87,726.0,739.93,2628.8394277599973
2016-11-27,BTC,731.84,733.43,728.01,737.88,2811.2173713199963
2016-11-28,BTC,733.42,731.97,729.0,735.86,3945.792497810002
2016-11-29,BTC,731.97,733.51,728.2,734.68,3841.582932409998
2016-11-30,BTC,733.25,742.4,729.17,745.0,3943.255856799998
2016-12-01,BTC,742.35,762.5,741.59,762.89,4716.95635057
2016-12-02,BTC,762.0,769.19,760.93,780.0,5831.453886700012
2016-12-03,BTC,769.19,766.13,759.0,771.1,2885.7058611199936
2016-12-04,BTC,766.13,764.92,762.83,769.76,2871.546558739997
2016-12-05,BTC,764.77,756.83,748.6,764.32,4948.932130910003
2016-12-06,BTC,756.9,760.89,753.79,761.46,4482.817497199995
2016-12-07,BTC,760.8,762.39,750.26,768.9,4634.210416679997
2016-12-08,BTC,762.26,769.5,761.71,772.81,4777.796301549997
2016-12-09,BTC,769.5,774.89,765.97,774.9,4071.1999835500033
2016-12-10,BTC,774.89,770.77,766.02,776.98,3633.010510409995
2016-12-11,BTC,770.77,771.64,765.0,771.87,2720.741211
2016-12-12,BTC,771.65,786.59,771.64,786.59,4710.292022460003
2016-12-13,BTC,786.51,774.73,772.76,790.34,5328.1301958799995
2016-12-14,BTC,774.72,777.75,773.2,781.79,4518.709690929998
2016-12-15,BTC,777.74,777.49,775.0,780.0,5908.08969607
2016-12-16,BTC,777.48,787.68,774.8,788.0,6154.632152830006
2016-12-17,BTC,787.68,791.32,786.08,791.97,3881.703697510001
2016-12-18,BTC,791.29,793.93,787.19,793.93,2918.809565560002
2016-12-19,BTC,793.93,791.37,789.0,794.99,5568.178126590004
2016-12-20,BTC,791.17,803.04,788.58,803.15,6362.0172746600065
2016-12-21,BTC,802.89,836.66,801.55,838.92,8426.595512309988
2016-12-22,BTC,836.6,887.96,835.98,888.99,9170.058118229997
2016-12-23,BTC,887.2,915.5,874.23,918.19,12304.25966121999
2016-12-24,BTC,915.48,888.42,880.1,915.57,6033.866761460007
2016-12-25,BTC,888.17,905.24,851.11,908.22,5519.548166640009
2016-12-26,BTC,905.24,901.39,890.0,905.49,3142.9333406699975
2016-12-27,BTC,901.31,937.83,895.0,941.74,7199.670247380006
2016-12-28,BTC,936.21,985.78,923.95,988.51,9964.03603455
2016-12-29,BTC,985.78,968.17,950.5,986.6,8577.410829260009
2016-12-30,BTC,967.27,953.23,930.3,969.61,8048.866795869996
2016-12-31,BTC,953.23,971.04,949.0,973.39,3589.7598699200116
2017-01-01,BTC,970.49,997.71,964.37,1000.0,4603.762998060007
2017-01-02,BTC,997.7,1019.01,991.69,1034.0,7826.869706879996
2017-01-03,BTC,1019.05,1038.99,1006.71,1040.0,9121.620189740006
2017-01-04,BTC,1038.99,1124.61,1038.99,1147.0,17206.228048310015
2017-01-05,BTC,1121.21,1023.14,880.0,1172.0,19361.18455597999
2017-01-06,BTC,1020.72,879.12,875.01,1019.3,14427.557899049982
2017-01-07,BTC,878.0,905.99,802.07,910.0,10831.695972079999
2017-01-08,BTC,905.99,891.14,887.8,953.8,5863.357259939999
2017-01-09,BTC,891.1,910.52,886.42,913.99,5750.887374970011
2017-01-10,BTC,910.32,911.99,899.01,915.1,7820.321216160004
2017-01-11,BTC,911.45,786.94,763.48,923.98,20825.890819459994
2017-01-12,BTC,786.68,815.35,734.64,839.35,12581.068032290004
2017-01-13,BTC,815.35,845.53,782.85,845.84,12758.470390309993
2017-01-14,BTC,845.53,828.78,822.34,847.52,5963.863383610011
2017-01-15,BTC,828.79,835.0,819.0,835.0,4853.393456620015
2017-01-16,BTC,835.0,833.95,826.03,840.0,4731.556832810025
2017-01-17,BTC,833.95,893.21,832.51,916.7,8973.527218330002
2017-01-18,BTC,892.0,894.48,850.0,908.69,7802.712330750015
2017-01-19,BTC,894.49,899.91,883.08,907.0,6578.7100142500185
2017-01-20,BTC,899.91,895.56,890.0,903.89,4128.682585310007
2017-01-21,BTC,895.52,936.19,895.49,937.0,5334.161672140009
2017-01-22,BTC,935.56,923.25,902.0,946.25,5271.9184766700055
2017-01-23,BTC,922.54,905.52,890.01,929.14,5160.913127130002
2017-01-24,BTC,905.52,899.99,880.0,923.0,6089.998107649998
2017-01-25,BTC,899.98,902.99,890.5,903.98,4914.058725240002
2017-01-26,BTC,902.76,919.99,897.29,921.95,4760.248268999994
2017-01-27,BTC,919.99,923.96,911.0,924.47,4010.106915750013
2017-01-28,BTC,923.96,925.48,921.81,925.5,2856.7285040400006
2017-01-29,BTC,925.47,915.5,914.69,927.47,3005.8450947700035
2017-01-30,BTC,915.5,923.97,915.5,923.97,3818.902772990003
2017-01-31,BTC,923.94,979.22,923.33,979.24,7528.649581050014
2017-02-01,BTC,979.21,993.99,963.84,996.99,5810.555914460004
2017-02-02,BTC,993.99,1014.73,978.74,1014.72,6307.253247429992
2017-02-03,BTC,1014.71,1019.11,994.34,1024.5,6766.679066040009
2017-02-04,BTC,1019.06,1035.26,1001.8,1040.0,5114.851858460001
2017-02-05,BTC,1035.26,1019.2,1003.02,1035.66,4854.208716939998
2017-02-06,BTC,1019.09,1025.67,1014.64,1027.7,4744.596144860003
2017-02-07,BTC,1025.66,1060.0,1025.31,1063.97,6205.795433809997
2017-02-08,BTC,1060.0,1062.0,1016.49,1069.95,7163.225771900003
2017-02-09,BTC,1061.99,981.87,925.0,1079.0,17621.18973095001
2017-02-10,BTC,980.85,1003.5,961.0,1008.0,8341.127275810004
2017-02-11,BTC,1003.14,1014.98,995.49,1023.88,4404.098892979992
2017-02-12,BTC,1014.98,1013.68,1008.0,1014.98,1518.0224213399947
2017-02-13,BTC,1013.68,1000.0,985.68,1021.32,5633.108959210003
2017-02-14,BTC,1000.0,1014.0,992.27,1018.97,6168.461081779994
2017-02-15,BTC,1013.83,1015.99,1007.66,1016.0,5153.037105090009
2017-02-16,BTC,1015.99,1044.88,1015.93,1044.88,6587.028496200004
2017-02-17,BTC,1044.87,1060.34,1036.29,1064.11,6664.873838589994
2017-02-18,BTC,1060.34,1058.81,1055.1,1073.8,4263.034990160001
2017-02-19,BTC,1058.68,1055.45,1051.26,1067.78,2924.872489190001
2017-02-20,BTC,1055.41,1086.83,1051.36,1093.9,4980.893153950005
2017-02-21,BTC,1086.83,1122.97,1086.5,1132.46,7671.063645009996
2017-02-22,BTC,1122.4,1138.54,1104.9,1139.99,6135.246663760006
2017-02-23,BTC,1138.51,1193.99,1128.22,1197.0,8245.191482130003
2017-02-24,BTC,1193.98,1189.0,1103.32,1220.0,12464.581107159987
2017-02-25,BTC,1188.97,1141.66,1110.0,1189.49,6716.597689249994
2017-02-26,BTC,1141.02,1191.23,1138.09,1195.45,4122.788654950002
2017-02-27,BTC,1191.23,1210.0,1176.0,1214.0,7489.181756410005
2017-02-28,BTC,1210.04,1198.28,1085.71,1214.93,12707.330236340134
2017-03-01,BTC,1197.45,1233.0,1191.01,1234.0,9421.41332609001
2017-03-02,BTC,1233.0,1275.65,1220.0,1298.61,9291.358134810018
